Market SID,Switch Number,Switch Name,Cell Number,E-911 Latitude Degrees (NAD83),E-911 Longitude Degrees (NAD83),Street Address,City,State,Zip Code,Sector,Technology,Azimuth (deg),,,
22,5,JCY2,21,40.777019,-74.023565,411 43rd street,Union City,NJ,7087,D1,Digital,90,,,
,,,21,40.777019,-74.023565,411 43rd street,Union City,NJ,7087,D2,Digital,220,,,
,,,21,40.777019,-74.023565,411 43rd street,Union City,NJ,7087,D2,Digital,210,,,
22,5,JCY2,21,40.777019,-74.023565,411 43rd street,Union City,NJ,7087,D2,Digital,210,,,
22,5,JCY2,21,40.777019,-74.023565,411 43rd street,Union City,NJ,7087,D2,Digital,220,,,
,,,21,40.777019,-74.023565,411 43rd street,Union City,NJ,7087,D3,Digital,350,,,
,,,21,40.777019,-74.023565,411 43rd street,Union City,NJ,7087,D3,Digital,0,,,
22,5,JCY2,21,40.777019,-74.023565,411 43rd street,Union City,NJ,7087,D3,Digital,0,,,
22,5,JCY2,21,40.777019,-74.023565,411 43rd street,Union City,NJ,7087,D3,Digital,350,,,
,,,22,40.765472,-74.148183,417-421 Kearny Avenue,Kearny,NJ,7032,D1,Digital,30,,,
22,5,JCY2,22,40.765472,-74.148183,417-421 Kearny Avenue,Kearny,NJ,7032,D1,Digital,30,,,
,,,22,40.765472,-74.148183,417-421 Kearny Avenue,Kearny,NJ,7032,D2,Digital,210,,,
22,5,JCY2,22,40.765472,-74.148183,417-421 Kearny Avenue,Kearny,NJ,7032,D2,Digital,210,,,
,,,22,40.765472,-74.148183,417-421 Kearny Avenue,Kearny,NJ,7032,D3,Digital,300,,,
22,5,JCY2,22,40.765472,-74.148183,417-421 Kearny Avenue,Kearny,NJ,7032,D3,Digital,300,,,
,,,23,40.789522,-74.035333,West Side Avenue,North Bergen,NJ,7047,D1,Digital,60,,,
22,5,JCY2,23,40.789522,-74.035333,West Side Avenue,North Bergen,NJ,7047,D1,Digital,60,,,
,,,23,40.789522,-74.035333,West Side Avenue,North Bergen,NJ,7047,D2,Digital,150,,,
22,5,JCY2,23,40.789522,-74.035333,West Side Avenue,North Bergen,NJ,7047,D2,Digital,150,,,
,,,23,40.789522,-74.035333,West Side Avenue,North Bergen,NJ,7047,D3,Digital,285,,,
22,5,JCY2,23,40.789522,-74.035333,West Side Avenue,North Bergen,NJ,7047,D3,Digital,285,,,
,,,24,40.810584,-74.02304,2500 83rd street,north bergen,NJ,7047,D1,Digital,80,,,
22,5,JCY2,24,40.810584,-74.02304,2500 83rd street,north bergen,NJ,7047,D1,Digital,80,,,
,,,24,40.810584,-74.02304,2500 83rd street,north bergen,NJ,7047,D2,Digital,160,,,
22,5,JCY2,24,40.810584,-74.02304,2500 83rd street,north bergen,NJ,7047,D2,Digital,160,,,
,,,24,40.810584,-74.02304,2500 83rd street,north bergen,NJ,7047,D3,Digital,270,,,
22,5,JCY2,24,40.810584,-74.02304,2500 83rd street,north bergen,NJ,7047,D3,Digital,270,,,
,,,25,40.742878,-74.039744,329-333 Jackson Street,Hoboken,NJ,7030,D1,Digital,110,,,
22,5,JCY2,25,40.742878,-74.039744,329-333 Jackson Street,Hoboken,NJ,7030,D1,Digital,110,,,
,,,25,40.742878,-74.039744,329-333 Jackson Street,Hoboken,NJ,7030,D2,Digital,220,,,
,,,25,40.742878,-74.039744,329-333 Jackson Street,Hoboken,NJ,7030,D2,Digital,230,,,
22,5,JCY2,25,40.742878,-74.039744,329-333 Jackson Street,Hoboken,NJ,7030,D2,Digital,230,,,
22,5,JCY2,25,40.742878,-74.039744,329-333 Jackson Street,Hoboken,NJ,7030,D2,Digital,220,,,
,,,25,40.742878,-74.039744,329-333 Jackson Street,Hoboken,NJ,7030,D3,Digital,10,,,
22,5,JCY2,25,40.742878,-74.039744,329-333 Jackson Street,Hoboken,NJ,7030,D3,Digital,10,,,
22,5,JCY2,25,40.742878,-74.039744,329-333 Jackson Street,Hoboken,NJ,7030,D3,Digital,0,,,
,,,26,40.69931,-74.18792,,NEWARK,NJ,7114,D1,Digital,120,,,
22,5,JCY2,26,40.69931,-74.18792,,NEWARK,NJ,7114,D1,Digital,120,,,
,,,26,40.6992,-74.18731,,NEWARK,NJ,7114,D2,Digital,260,,,
22,5,JCY2,26,40.6992,-74.18731,,NEWARK,NJ,7114,D2,Digital,260,,,
,,,26,40.69908,-74.18793,,NEWARK,NJ,7114,D3,Digital,30,,,
22,5,JCY2,26,40.69908,-74.18793,,NEWARK,NJ,7114,D3,Digital,30,,,
,,,27,40.733306,-74.162583,400 Market Street,Newark,NJ,7105,D1,Digital,120,,,
,,,27,40.733306,-74.162583,400 Market Street,Newark,NJ,7105,D2,Digital,200,,,
,,,27,40.733306,-74.162583,400 Market Street,Newark,NJ,7105,D3,Digital,320,,,
,,,28,40.770944,-74.019119,117 Parkview Avenue,Weehawken,NJ,7086,D1,Digital,20,,,
22,5,JCY2,28,40.770944,-74.019119,117 Parkview Avenue,Weehawken,NJ,7086,D1,Digital,20,,,
,,,28,40.770947,-74.019122,117 Parkview Avenue,Weehawken,NJ,7086,D2,Digital,235,,,
,,,28,40.770947,-74.019122,117 Parkview Avenue,Weehawken,NJ,7086,D2,Digital,230,,,
22,5,JCY2,28,40.770947,-74.019122,117 Parkview Avenue,Weehawken,NJ,7086,D2,Digital,230,,,
22,5,JCY2,28,40.770947,-74.019122,117 Parkview Avenue,Weehawken,NJ,7086,D2,Digital,235,,,
,,,28,40.770944,-74.019119,117 Parkview Avenue,Weehawken,NJ,7086,D3,Digital,310,,,
22,5,JCY2,28,40.770944,-74.019119,117 Parkview Avenue,Weehawken,NJ,7086,D3,Digital,310,,,
,,,29,40.807778,-74.073333,102 Rt 120,East Rutherford,NJ,7073,D1,Digital,60,,,
22,5,JCY2,29,40.807778,-74.073333,102 Rt 120,East Rutherford,NJ,7073,D1,Digital,60,,,
,,,29,40.807778,-74.073333,102 Rt 120,East Rutherford,NJ,7073,D2,Digital,180,,,
22,5,JCY2,29,40.807778,-74.073333,102 Rt 120,East Rutherford,NJ,7073,D2,Digital,180,,,
,,,29,40.807778,-74.073333,102 Rt 120,East Rutherford,NJ,7073,D3,Digital,250,,,
,,,29,40.807778,-74.073333,102 Rt 120,East Rutherford,NJ,7073,D3,Digital,260,,,
22,5,JCY2,29,40.807778,-74.073333,102 Rt 120,East Rutherford,NJ,7073,D3,Digital,260,,,
22,5,JCY2,29,40.807778,-74.073333,102 Rt 120,East Rutherford,NJ,7073,D3,Digital,275,,,
,,,30,40.718972,-74.042944,95 Columbus Drive,Jersey City,NJ,7302,D1,Digital,150,,,
,,,30,40.718972,-74.042944,95 Columbus Drive,Jersey City,NJ,7302,D1,Digital,160,,,
22,5,JCY2,30,40.718972,-74.042944,95 Columbus Drive,Jersey City,NJ,7302,D1,Digital,160,,,
,,,30,40.718972,-74.042944,95 Columbus Drive,Jersey City,NJ,7302,D2,Digital,260,,,
22,5,JCY2,30,40.718972,-74.042944,95 Columbus Drive,Jersey City,NJ,7302,D2,Digital,260,,,
,,,30,40.718972,-74.042944,95 Columbus Drive,Jersey City,NJ,7302,D3,Digital,10,,,
,,,30,40.718972,-74.042944,95 Columbus Drive,Jersey City,NJ,7302,D3,Digital,0,,,
22,5,JCY2,30,40.718972,-74.042944,95 Columbus Drive,Jersey City,NJ,7302,D3,Digital,0,,,
22,5,JCY2,30,40.718972,-74.042944,95 Columbus Drive,Jersey City,NJ,7302,D3,Digital,10,,,
,,,31,40.708966,-74.0858,2048-50 Kennedy Blvd,JERSEY CITY,NJ,7305,D1,Digital,135,,,
22,5,JCY2,31,40.708966,-74.0858,2048-50 Kennedy Blvd,JERSEY CITY,NJ,7305,D1,Digital,135,,,
,,,31,40.708966,-74.0858,2048-50 Kennedy Blvd,JERSEY CITY,NJ,7305,D2,Digital,260,,,
22,5,JCY2,31,40.708966,-74.0858,2048-50 Kennedy Blvd,JERSEY CITY,NJ,7305,D2,Digital,260,,,
,,,31,40.708966,-74.0858,2048-50 Kennedy Blvd,JERSEY CITY,NJ,7305,D3,Digital,5,,,
22,5,JCY2,31,40.708966,-74.0858,2048-50 Kennedy Blvd,JERSEY CITY,NJ,7305,D3,Digital,5,,,
,,,32,40.695944,-74.2175,1356 North Broad St. & Central Ave.,Hillside,NJ,7205,D1,Digital,40,,,
22,5,JCY2,32,40.695944,-74.2175,1356 North Broad St. & Central Ave.,Hillside,NJ,7205,D1,Digital,40,,,
,,,32,40.695944,-74.2175,1356 North Broad St. & Central Ave.,Hillside,NJ,7205,D2,Digital,185,,,
22,5,JCY2,32,40.695944,-74.2175,1356 North Broad St. & Central Ave.,Hillside,NJ,7205,D2,Digital,185,,,
,,,32,40.695944,-74.2175,1356 North Broad St. & Central Ave.,Hillside,NJ,7205,D3,Digital,295,,,
22,5,JCY2,32,40.695944,-74.2175,1356 North Broad St. & Central Ave.,Hillside,NJ,7205,D3,Digital,295,,,
22,5,JCY2,32,40.679831,-74.231292,,Union,NJ,7083,R0,Digital,0,,,
,,,33,40.719611,-74.051639,353-381 Montgomery Street,Jersey City,NJ,7302,D1,Digital,60,,,
22,5,JCY2,33,40.719611,-74.051639,353-381 Montgomery Street,Jersey City,NJ,7302,D1,Digital,60,,,
,,,33,40.719611,-74.051639,353-381 Montgomery Street,Jersey City,NJ,7302,D2,Digital,185,,,
,,,33,40.719611,-74.051639,353-381 Montgomery Street,Jersey City,NJ,7302,D2,Digital,200,,,
22,5,JCY2,33,40.719611,-74.051639,353-381 Montgomery Street,Jersey City,NJ,7302,D2,Digital,200,,,
,,,33,40.719611,-74.051639,353-381 Montgomery Street,Jersey City,NJ,7302,D3,Digital,310,,,
,,,33,40.719611,-74.051639,353-381 Montgomery Street,Jersey City,NJ,7302,D3,Digital,300,,,
22,5,JCY2,33,40.719611,-74.051639,353-381 Montgomery Street,Jersey City,NJ,7302,D3,Digital,300,,,
,,,33,40.719611,-74.051639,353-381 Montgomery Street,Jersey City,NJ,7302,S1,Digital,60,,,
,,,33,40.719611,-74.051639,353-381 Montgomery Street,Jersey City,NJ,7302,S2,Digital,185,,,
,,,33,40.719611,-74.051639,353-381 Montgomery Street,Jersey City,NJ,7302,S3,Digital,310,,,
,,,34,40.812689,-74.085747,1925 Giants Drive,East Rutherford,NJ,7073,D1,Digital,0,,,
22,5,JCY2,34,40.812689,-74.085747,1925 Giants Drive,East Rutherford,NJ,7073,D1,Digital,0,,,
,,,34,40.812689,-74.085747,1925 Giants Drive,East Rutherford,NJ,7073,D2,Digital,0,,,
22,5,JCY2,34,40.812689,-74.085747,1925 Giants Drive,East Rutherford,NJ,7073,D2,Digital,0,,,
22,5,JCY2,36,40.712667,-74.0347,30 Hudson St.,Jersey City,NJ,7302,D1,Digital,0,,,
22,5,JCY2,36,40.712667,-74.0347,30 Hudson St.,Jersey City,NJ,7302,D2,Digital,0,,,
22,5,JCY2,37,40.767694,-74.022917,400 Park Avenue,Weehawken,NJ,7086,D1,Digital,120,,,
22,5,JCY2,37,40.767806,-74.022861,400 Park Avenue,Weehawken,NJ,7086,D3,Digital,310,,,
,,,39,40.753293,-74.025715,1401 Washington street,Hoboken,NJ,7030,D1,Digital,70,,,
22,5,JCY2,39,40.753293,-74.025715,1401 Washington street,Hoboken,NJ,7030,D1,Digital,70,,,
,,,39,40.753293,-74.025715,1401 Washington street,Hoboken,NJ,7030,D2,Digital,190,,,
22,5,JCY2,39,40.753293,-74.025715,1401 Washington street,Hoboken,NJ,7030,D2,Digital,190,,,
,,,39,40.753293,-74.025715,1401 Washington street,Hoboken,NJ,7030,D3,Digital,290,,,
22,5,JCY2,39,40.753293,-74.025715,1401 Washington street,Hoboken,NJ,7030,D3,Digital,290,,,
,,,40,40.690411,-74.176742,Terminal B,Newark,NJ,7101,D1,Digital,0,,,
22,5,JCY2,40,40.690411,-74.176742,Terminal B,Newark,NJ,7101,D1,Digital,0,,,
,,,40,40.690411,-74.176742,Terminal B,Newark,NJ,7101,D2,Digital,0,,,
,,,40,40.690411,-74.176742,Terminal B,Newark,NJ,7101,D3,Digital,0,,,
,,,41,40.660161,-74.205675,921 Elizabeth Avenue,Elizabeth,NJ,7201,D1,Digital,100,,,
22,5,JCY2,41,40.660161,-74.205675,921 Elizabeth Avenue,Elizabeth,NJ,7201,D1,Digital,100,,,
,,,41,40.660161,-74.205675,921 Elizabeth Avenue,Elizabeth,NJ,7201,D2,Digital,220,,,
22,5,JCY2,41,40.660161,-74.205675,921 Elizabeth Avenue,Elizabeth,NJ,7201,D2,Digital,220,,,
,,,41,40.660161,-74.205675,921 Elizabeth Avenue,Elizabeth,NJ,7201,D3,Digital,350,,,
22,5,JCY2,41,40.660161,-74.205675,921 Elizabeth Avenue,Elizabeth,NJ,7201,D3,Digital,350,,,
,,,42,40.701842,-74.064706,200 theodore conrad drive,jersey city,NJ,7305,D1,Digital,40,,,
,,,42,40.701842,-74.064706,200 theodore conrad drive,jersey city,NJ,7305,D1,Digital,30,,,
22,5,JCY2,42,40.701842,-74.064706,200 theodore conrad drive,jersey city,NJ,7305,D1,Digital,30,,,
22,5,JCY2,42,40.701842,-74.064706,200 theodore conrad drive,jersey city,NJ,7305,D1,Digital,40,,,
,,,42,40.701842,-74.064706,200 theodore conrad drive,jersey city,NJ,7305,D2,Digital,130,,,
22,5,JCY2,42,40.701842,-74.064706,200 theodore conrad drive,jersey city,NJ,7305,D2,Digital,130,,,
,,,42,40.701842,-74.064706,200 theodore conrad drive,jersey city,NJ,7305,D3,Digital,280,,,
,,,42,40.701842,-74.064706,200 theodore conrad drive,jersey city,NJ,7305,D3,Digital,270,,,
22,5,JCY2,42,40.701842,-74.064706,200 theodore conrad drive,jersey city,NJ,7305,D3,Digital,270,,,
22,5,JCY2,42,40.701842,-74.064706,200 theodore conrad drive,jersey city,NJ,7305,D3,Digital,280,,,
,,,43,40.668722,-74.120328,680 Kennedy Blvd,Bayonne,NJ,7002,D1,Digital,120,,,
22,5,JCY2,43,40.668722,-74.120328,680 Kennedy Blvd,Bayonne,NJ,7002,D1,Digital,120,,,
,,,43,40.668722,-74.120328,680 Kennedy Blvd,Bayonne,NJ,7002,D2,Digital,205,,,
22,5,JCY2,43,40.668722,-74.120328,680 Kennedy Blvd,Bayonne,NJ,7002,D2,Digital,205,,,
,,,43,40.668722,-74.120328,680 Kennedy Blvd,Bayonne,NJ,7002,D3,Digital,35,,,
22,5,JCY2,43,40.668722,-74.120328,680 Kennedy Blvd,Bayonne,NJ,7002,D3,Digital,35,,,
,,,45,40.72918,-74.06606,880 Bergen Avenue,Jersey City,NJ,7306,D2,Digital,220,,,
22,5,JCY2,45,40.72918,-74.06606,880 Bergen Avenue,Jersey City,NJ,7306,D2,Digital,180,,,
22,5,JCY2,45,40.72918,-74.06606,880 Bergen Avenue,Jersey City,NJ,7306,D2,Digital,220,,,
,,,45,40.72918,-74.0658,880 Bergen Avenue,Jersey City,NJ,7306,D3,Digital,20,,,
22,5,JCY2,45,40.72918,-74.0658,880 Bergen Avenue,Jersey City,NJ,7306,D3,Digital,350,,,
22,5,JCY2,45,40.72918,-74.0658,880 Bergen Avenue,Jersey City,NJ,7306,D3,Digital,20,,,
,,,46,40.688492,-74.085608,101 Linden Avenue East,Jersey City,NJ,7305,D1,Digital,35,,,
22,5,JCY2,46,40.688492,-74.085608,101 Linden Avenue East,Jersey City,NJ,7305,D1,Digital,35,,,
,,,46,40.688492,-74.085608,101 Linden Avenue East,Jersey City,NJ,7305,D2,Digital,220,,,
22,5,JCY2,46,40.688492,-74.085608,101 Linden Avenue East,Jersey City,NJ,7305,D2,Digital,220,,,
,,,46,40.688492,-74.085608,101 Linden Avenue East,Jersey City,NJ,7305,D3,Digital,315,,,
22,5,JCY2,46,40.688492,-74.085608,101 Linden Avenue East,Jersey City,NJ,7305,D3,Digital,315,,,
,,,47,40.721413,-74.096725,701 Route 440,Jersey City,NJ,7304,D1,Digital,70,,,
22,5,JCY2,47,40.721413,-74.096725,701 Route 440,Jersey City,NJ,7304,D1,Digital,70,,,
,,,47,40.721413,-74.096725,701 Route 440,Jersey City,NJ,7304,D2,Digital,180,,,
22,5,JCY2,47,40.721413,-74.096725,701 Route 440,Jersey City,NJ,7304,D2,Digital,180,,,
,,,47,40.721413,-74.096725,701 Route 440,Jersey City,NJ,7304,D3,Digital,290,,,
22,5,JCY2,47,40.721413,-74.096725,701 Route 440,Jersey City,NJ,7304,D3,Digital,290,,,
,,,48,40.7766,-74.057617,NJTPK Exit 16E,Secaucus,NJ,7094,D1,Digital,175,,,
22,5,JCY2,48,40.7766,-74.057617,NJTPK Exit 16E,Secaucus,NJ,7094,D1,Digital,175,,,
,,,48,40.7766,-74.057617,NJTPK Exit 16E,Secaucus,NJ,7094,D2,Digital,275,,,
22,5,JCY2,48,40.7766,-74.057617,NJTPK Exit 16E,Secaucus,NJ,7094,D2,Digital,275,,,
,,,48,40.7766,-74.057617,NJTPK Exit 16E,Secaucus,NJ,7094,D3,Digital,60,,,
,,,48,40.7766,-74.057617,NJTPK Exit 16E,Secaucus,NJ,7094,D3,Digital,50,,,
22,5,JCY2,48,40.7766,-74.057617,NJTPK Exit 16E,Secaucus,NJ,7094,D3,Digital,50,,,
,,,49,40.736285,-74.037893,369 observer highway,hoboken,NJ,7030,D1,Digital,75,,,
22,5,JCY2,49,40.736285,-74.037893,369 observer highway,hoboken,NJ,7030,D1,Digital,75,,,
,,,49,40.736285,-74.037893,369 observer highway,hoboken,NJ,7030,D2,Digital,260,,,
22,5,JCY2,49,40.736285,-74.037893,369 observer highway,hoboken,NJ,7030,D2,Digital,260,,,
,,,49,40.736285,-74.037893,369 observer highway,hoboken,NJ,7030,D3,Digital,0,,,
22,5,JCY2,49,40.736285,-74.037893,369 observer highway,hoboken,NJ,7030,D3,Digital,0,,,
,,,50,40.659008,-74.214925,225 Williamson St,Elizabeth,NJ,7202,D1,Digital,0,,,
22,5,JCY2,50,40.659008,-74.214925,225 Williamson St,Elizabeth,NJ,7202,D1,Digital,0,,,
,,,50,40.659008,-74.214925,225 Williamson St,Elizabeth,NJ,7202,D2,Digital,0,,,
22,5,JCY2,50,40.659008,-74.214925,225 Williamson St,Elizabeth,NJ,7202,D2,Digital,0,,,
,,,51,40.784406,-74.006242,6050 JFK Blvd,West New York,NJ,7093,D1,Digital,10,,,
22,5,JCY2,51,40.784406,-74.006242,6050 JFK Blvd,West New York,NJ,7093,D1,Digital,10,,,
,,,51,40.784406,-74.006242,6050 JFK Blvd,West New York,NJ,7093,D2,Digital,115,,,
22,5,JCY2,51,40.784406,-74.006242,6050 JFK Blvd,West New York,NJ,7093,D2,Digital,115,,,
,,,51,40.784406,-74.006242,6050 JFK Blvd,West New York,NJ,7093,D3,Digital,250,,,
22,5,JCY2,51,40.784406,-74.006242,6050 JFK Blvd,West New York,NJ,7093,D3,Digital,250,,,
,,,52,40.733644,-74.171211,165 Mulberry St,Newark,NJ,7102,D1,Digital,0,,,
22,5,JCY2,52,40.733644,-74.171211,165 Mulberry St,Newark,NJ,7102,D1,Digital,0,,,
,,,52,40.733644,-74.171211,165 Mulberry St,Newark,NJ,7102,D2,Digital,0,,,
22,5,JCY2,52,40.733644,-74.171211,165 Mulberry St,Newark,NJ,7102,D2,Digital,0,,,
,,,52,40.733644,-74.171211,165 Mulberry St,Newark,NJ,7102,D3,Digital,0,,,
22,5,JCY2,52,40.733644,-74.171211,165 Mulberry St,Newark,NJ,7102,D3,Digital,0,,,
,,,53,40.744867,-74.023639,Wesley J. Howe Building,Hoboken,NJ,7030,D1,Digital,210,,,
22,5,JCY2,53,40.744867,-74.023639,Wesley J. Howe Building,Hoboken,NJ,7030,D1,Digital,210,,,
,,,53,40.744867,-74.023639,Wesley J. Howe Building,Hoboken,NJ,7030,D2,Digital,280,,,
22,5,JCY2,53,40.744867,-74.023639,Wesley J. Howe Building,Hoboken,NJ,7030,D2,Digital,280,,,
,,,53,40.744867,-74.023639,Wesley J. Howe Building,Hoboken,NJ,7030,D3,Digital,350,,,
22,5,JCY2,53,40.744867,-74.023639,Wesley J. Howe Building,Hoboken,NJ,7030,D3,Digital,350,,,
,,,54,40.804972,-73.99075,115 River Road,Edgewater,NJ,7020,D1,Digital,125,,,
22,5,JCY2,54,40.804972,-73.99075,115 River Road,Edgewater,NJ,7020,D1,Digital,125,,,
,,,54,40.804972,-73.99075,115 River Road,Edgewater,NJ,7020,D2,Digital,230,,,
22,5,JCY2,54,40.804972,-73.99075,115 River Road,Edgewater,NJ,7020,D2,Digital,230,,,
,,,54,40.804972,-73.99075,115 River Road,Edgewater,NJ,7020,D3,Digital,10,,,
22,5,JCY2,54,40.804972,-73.99075,115 River Road,Edgewater,NJ,7020,D3,Digital,10,,,
,,,55,40.792898,-74.057224,155 Route 3 East,Secaucus,NJ,7094,D1,Digital,110,,,
22,5,JCY2,55,40.792898,-74.057224,155 Route 3 East,Secaucus,NJ,7094,D1,Digital,130,,,
,,,55,40.792898,-74.057224,155 Route 3 East,Secaucus,NJ,7094,D2,Digital,240,,,
22,5,JCY2,55,40.792898,-74.057224,155 Route 3 East,Secaucus,NJ,7094,D2,Digital,240,,,
,,,55,40.792898,-74.057224,155 Route 3 East,Secaucus,NJ,7094,D3,Digital,340,,,
22,5,JCY2,55,40.792898,-74.057224,155 Route 3 East,Secaucus,NJ,7094,D3,Digital,350,,,
,,,55,40.792898,-74.057224,155 Route 3 East,Secaucus,NJ,7094,S1,Digital,110,,,
,,,55,40.792898,-74.057224,155 Route 3 East,Secaucus,NJ,7094,S2,Digital,240,,,
,,,55,40.792898,-74.057224,155 Route 3 East,Secaucus,NJ,7094,S3,Digital,340,,,
,,,56,40.785306,-74.014056,5707 Hudson Avenue,West New York,NJ,7093,D1,Digital,45,,,
,,,56,40.785306,-74.014056,5707 Hudson Avenue,West New York,NJ,7093,D1,Digital,55,,,
22,5,JCY2,56,40.785306,-74.014056,5707 Hudson Avenue,West New York,NJ,7093,D1,Digital,55,,,
22,5,JCY2,56,40.785306,-74.014056,5707 Hudson Avenue,West New York,NJ,7093,D1,Digital,45,,,
,,,56,40.785306,-74.014056,5707 Hudson Avenue,West New York,NJ,7093,D2,Digital,200,,,
,,,56,40.785306,-74.014056,5707 Hudson Avenue,West New York,NJ,7093,D2,Digital,190,,,
22,5,JCY2,56,40.785306,-74.014056,5707 Hudson Avenue,West New York,NJ,7093,D2,Digital,190,,,
22,5,JCY2,56,40.785306,-74.014056,5707 Hudson Avenue,West New York,NJ,7093,D2,Digital,200,,,
,,,56,40.785306,-74.014056,5707 Hudson Avenue,West New York,NJ,7093,D3,Digital,315,,,
,,,56,40.785306,-74.014056,5707 Hudson Avenue,West New York,NJ,7093,D3,Digital,305,,,
22,5,JCY2,56,40.785306,-74.014056,5707 Hudson Avenue,West New York,NJ,7093,D3,Digital,305,,,
22,5,JCY2,56,40.785306,-74.014056,5707 Hudson Avenue,West New York,NJ,7093,D3,Digital,315,,,
,,,57,40.712492,-74.077319,418 Martin Luther King Blvd,Jersey City,NJ,7307,D1,Digital,60,,,
22,5,JCY2,57,40.712492,-74.077319,418 Martin Luther King Blvd,Jersey City,NJ,7307,D1,Digital,60,,,
,,,57,40.712492,-74.077319,418 Martin Luther King Blvd,Jersey City,NJ,7307,D2,Digital,200,,,
22,5,JCY2,57,40.712492,-74.077319,418 Martin Luther King Blvd,Jersey City,NJ,7307,D2,Digital,200,,,
,,,57,40.712492,-74.077319,418 Martin Luther King Blvd,Jersey City,NJ,7307,D3,Digital,300,,,
22,5,JCY2,57,40.712492,-74.077319,418 Martin Luther King Blvd,Jersey City,NJ,7307,D3,Digital,300,,,
,,,58,40.717142,-74.032217,2 Christopher Columbus Drive,Jersey City,NJ,7302,D1,Digital,205,,,
,,,58,40.717142,-74.032217,2 Christopher Columbus Drive,Jersey City,NJ,7302,D2,Digital,280,,,
,,,58,40.717142,-74.032217,2 Christopher Columbus Drive,Jersey City,NJ,7302,D3,Digital,345,,,
,,,59,40.753689,-74.049303,3603  John F. Kennedy Blvd,Jersey City,NJ,7307,D1,Digital,130,,,
,,,59,40.753689,-74.049303,3603  John F. Kennedy Blvd,Jersey City,NJ,7307,D1,Digital,140,,,
22,5,JCY2,59,40.753689,-74.049303,3603  John F. Kennedy Blvd,Jersey City,NJ,7307,D1,Digital,140,,,
22,5,JCY2,59,40.753689,-74.049303,3603  John F. Kennedy Blvd,Jersey City,NJ,7307,D1,Digital,130,,,
,,,59,40.753689,-74.049303,3603  John F. Kennedy Blvd,Jersey City,NJ,7307,D2,Digital,220,,,
,,,59,40.753689,-74.049303,3603  John F. Kennedy Blvd,Jersey City,NJ,7307,D2,Digital,205,,,
22,5,JCY2,59,40.753689,-74.049303,3603  John F. Kennedy Blvd,Jersey City,NJ,7307,D2,Digital,205,,,
22,5,JCY2,59,40.753689,-74.049303,3603  John F. Kennedy Blvd,Jersey City,NJ,7307,D2,Digital,220,,,
,,,59,40.753689,-74.049303,3603  John F. Kennedy Blvd,Jersey City,NJ,7307,D3,Digital,35,,,
,,,59,40.753689,-74.049303,3603  John F. Kennedy Blvd,Jersey City,NJ,7307,D3,Digital,25,,,
22,5,JCY2,59,40.753689,-74.049303,3603  John F. Kennedy Blvd,Jersey City,NJ,7307,D3,Digital,25,,,
22,5,JCY2,59,40.753689,-74.049303,3603  John F. Kennedy Blvd,Jersey City,NJ,7307,D3,Digital,35,,,
,,,60,40.758881,-74.115556,NJTP Western Spur MM W109.1,Kearny,NJ,7032,D1,Digital,95,,,
22,5,JCY2,60,40.758881,-74.115556,NJTP Western Spur MM W109.1,Kearny,NJ,7032,D1,Digital,95,,,
,,,60,40.758881,-74.115556,NJTP Western Spur MM W109.1,Kearny,NJ,7032,D2,Digital,210,,,
22,5,JCY2,60,40.758881,-74.115556,NJTP Western Spur MM W109.1,Kearny,NJ,7032,D2,Digital,210,,,
,,,60,40.758881,-74.115556,NJTP Western Spur MM W109.1,Kearny,NJ,7032,D3,Digital,25,,,
22,5,JCY2,60,40.758881,-74.115556,NJTP Western Spur MM W109.1,Kearny,NJ,7032,D3,Digital,25,,,
,,,61,40.648845,-74.226995,2400 East Linden Avenue,Linden,NJ,7036,D1,Digital,115,,,
,,,61,40.648845,-74.226995,2400 East Linden Avenue,Linden,NJ,7036,D1,Digital,150,,,
22,5,JCY2,61,40.648845,-74.226995,2400 East Linden Avenue,Linden,NJ,7036,D1,Digital,150,,,
22,5,JCY2,61,40.648845,-74.226995,2400 East Linden Avenue,Linden,NJ,7036,D1,Digital,115,,,
,,,61,40.648845,-74.226995,2400 East Linden Avenue,Linden,NJ,7036,D2,Digital,260,,,
,,,61,40.648845,-74.226995,2400 East Linden Avenue,Linden,NJ,7036,D2,Digital,280,,,
22,5,JCY2,61,40.648845,-74.226995,2400 East Linden Avenue,Linden,NJ,7036,D2,Digital,280,,,
22,5,JCY2,61,40.648845,-74.226995,2400 East Linden Avenue,Linden,NJ,7036,D2,Digital,260,,,
,,,61,40.648845,-74.226995,2400 East Linden Avenue,Linden,NJ,7036,D3,Digital,0,,,
,,,61,40.648845,-74.226995,2400 East Linden Avenue,Linden,NJ,7036,D3,Digital,40,,,
22,5,JCY2,61,40.648845,-74.226995,2400 East Linden Avenue,Linden,NJ,7036,D3,Digital,40,,,
22,5,JCY2,61,40.648845,-74.226995,2400 East Linden Avenue,Linden,NJ,7036,D3,Digital,0,,,
22,5,JCY2,62,40.814655,-74.110062,751-755 Rutherford Avenue,Rutherford,NJ,7070,D1,Digital,120,,,
22,5,JCY2,62,40.814655,-74.110062,751-755 Rutherford Avenue,Rutherford,NJ,7070,D3,Digital,0,,,
,,,63,40.724744,-74.036486,479 Washington Boulevard,Jersey City,NJ,7310,D1,Digital,0,,,
,,,63,40.724744,-74.036486,479 Washington Boulevard,Jersey City,NJ,7310,D2,Digital,0,,,
