Market SID,Switch Number,Switch Name,Cell Number,E-911 Latitude Degrees (NAD83),E-911 Longitude Degrees (NAD83),Street Address,City,State,Zip Code,Sector,Technology,Azimuth (deg),,,
,,,232,40.654369,-73.975742,177 SEELeY STREET,Brooklyn,NY,11218,D2,Digital,200,,,
22,7,WHST,232,40.654369,-73.975742,177 SEELeY STREET,Brooklyn,NY,11218,D2,Digital,200,,,
,,,232,40.654369,-73.975742,177 SEELeY STREET,Brooklyn,NY,11218,D3,Digital,310,,,
22,7,WHST,232,40.654369,-73.975742,177 SEELeY STREET,Brooklyn,NY,11218,D3,Digital,310,,,
,,,234,40.714278,-73.916444,48-25 metropolitan ave.,Maspeth,NY,11378,D1,Digital,102,,,
22,7,WHST,234,40.714278,-73.916444,48-25 metropolitan ave.,Maspeth,NY,11378,D1,Digital,102,,,
,,,234,40.714278,-73.9165,48-25 metropolitan ave.,Maspeth,NY,11378,D2,Digital,222,,,
22,7,WHST,234,40.714278,-73.9165,48-25 metropolitan ave.,Maspeth,NY,11378,D2,Digital,222,,,
,,,234,40.71425,-73.916444,48-25 metropolitan ave.,Maspeth,NY,11378,D3,Digital,342,,,
22,7,WHST,234,40.71425,-73.916444,48-25 metropolitan ave.,Maspeth,NY,11378,D3,Digital,342,,,
,,,236,40.608161,-74.004583,8605 17TH AVE.,BROOKLYN,NY,11214,D1,Digital,94,,,
,,,236,40.608161,-74.004583,8605 17TH AVE.,BROOKLYN,NY,11214,D1,Digital,108,,,
22,7,WHST,236,40.608161,-74.004583,8605 17TH AVE.,BROOKLYN,NY,11214,D1,Digital,110,,,
22,7,WHST,236,40.608161,-74.004583,8605 17TH AVE.,BROOKLYN,NY,11214,D1,Digital,105,,,
,,,236,40.608161,-74.004583,8605 17TH AVE.,BROOKLYN,NY,11214,D2,Digital,200,,,
,,,236,40.608161,-74.004583,8605 17TH AVE.,BROOKLYN,NY,11214,D2,Digital,210,,,
22,7,WHST,236,40.608161,-74.004583,8605 17TH AVE.,BROOKLYN,NY,11214,D2,Digital,215,,,
22,7,WHST,236,40.608161,-74.004583,8605 17TH AVE.,BROOKLYN,NY,11214,D2,Digital,200,,,
,,,236,40.608161,-74.004583,8605 17TH AVE.,BROOKLYN,NY,11214,D3,Digital,342,,,
,,,236,40.608161,-74.004583,8605 17TH AVE.,BROOKLYN,NY,11214,D3,Digital,333,,,
22,7,WHST,236,40.608161,-74.004583,8605 17TH AVE.,BROOKLYN,NY,11214,D3,Digital,333,,,
22,7,WHST,236,40.608161,-74.004583,8605 17TH AVE.,BROOKLYN,NY,11214,D3,Digital,342,,,
,,,237,40.632603,-74.095975,131 silver lake road,Staten Island,NY,10301,D1,Digital,102,,,
,,,237,40.632603,-74.095975,131 silver lake road,Staten Island,NY,10301,D1,Digital,96,,,
22,7,WHST,237,40.632603,-74.095975,131 silver lake road,Staten Island,NY,10301,D1,Digital,86,,,
22,7,WHST,237,40.632603,-74.095975,131 silver lake road,Staten Island,NY,10301,D1,Digital,99,,,
,,,237,40.632603,-74.095975,131 silver lake road,Staten Island,NY,10301,D2,Digital,200,,,
,,,237,40.632603,-74.095975,131 silver lake road,Staten Island,NY,10301,D2,Digital,206,,,
22,7,WHST,237,40.632603,-74.095975,131 silver lake road,Staten Island,NY,10301,D2,Digital,200,,,
22,7,WHST,237,40.632603,-74.095975,131 silver lake road,Staten Island,NY,10301,D2,Digital,202,,,
,,,237,40.632603,-74.095975,131 silver lake road,Staten Island,NY,10301,D3,Digital,345,,,
,,,237,40.632603,-74.095975,131 silver lake road,Staten Island,NY,10301,D3,Digital,340,,,
22,7,WHST,237,40.632603,-74.095975,131 silver lake road,Staten Island,NY,10301,D3,Digital,345,,,
22,7,WHST,237,40.632603,-74.095975,131 silver lake road,Staten Island,NY,10301,D3,Digital,346,,,
,,,241,40.610106,-73.920136,5102 KINGS PLAZA,BROOKLYN,NY,11234,D1,Digital,102,,,
22,7,WHST,241,40.610106,-73.920136,5102 KINGS PLAZA,BROOKLYN,NY,11234,D1,Digital,102,,,
,,,241,40.610106,-73.920136,5102 KINGS PLAZA,BROOKLYN,NY,11234,D2,Digital,222,,,
22,7,WHST,241,40.610106,-73.920136,5102 KINGS PLAZA,BROOKLYN,NY,11234,D2,Digital,222,,,
,,,241,40.610106,-73.920136,5102 KINGS PLAZA,BROOKLYN,NY,11234,D3,Digital,342,,,
22,7,WHST,241,40.610106,-73.920136,5102 KINGS PLAZA,BROOKLYN,NY,11234,D3,Digital,342,,,
,,,242,40.640104,-73.983472,3722 14TH AV.,BROOKLYN,NY,11218,D1,Digital,102,,,
22,7,WHST,242,40.640104,-73.983472,3722 14TH AV.,BROOKLYN,NY,11218,D1,Digital,102,,,
,,,242,40.640139,-73.983806,3722 14TH AV.,BROOKLYN,NY,11218,D2,Digital,222,,,
22,7,WHST,242,40.640139,-73.983806,3722 14TH AV.,BROOKLYN,NY,11218,D2,Digital,222,,,
,,,242,40.640104,-73.983472,3722 14TH AV.,BROOKLYN,NY,11218,D3,Digital,290,,,
22,7,WHST,242,40.640104,-73.983472,3722 14TH AV.,BROOKLYN,NY,11218,D3,Digital,290,,,
,,,243,40.576408,-73.988072,2890_WEST_21ST.,BROOKLYN,NY,11224,D1,Digital,95,,,
22,7,WHST,243,40.576408,-73.988072,2890_WEST_21ST.,BROOKLYN,NY,11224,D1,Digital,95,,,
,,,243,40.576408,-73.988072,2890_WEST_21ST.,BROOKLYN,NY,11224,D2,Digital,275,,,
22,7,WHST,243,40.576408,-73.988072,2890_WEST_21ST.,BROOKLYN,NY,11224,D2,Digital,275,,,
,,,243,40.576408,-73.988072,2890_WEST_21ST.,BROOKLYN,NY,11224,D3,Digital,0,,,
22,7,WHST,243,40.576408,-73.988072,2890_WEST_21ST.,BROOKLYN,NY,11224,D3,Digital,0,,,
,,,243,40.576408,-73.988072,2890_WEST_21ST.,BROOKLYN,NY,11224,L1,Digital,95,,,
,,,243,40.576408,-73.988072,2890_WEST_21ST.,BROOKLYN,NY,11224,L3,Digital,0,,,
,,,244,40.672611,-73.900944,247 GLENMORE AVE,BROOKLYN,NY,11207,D1,Digital,102,,,
22,7,WHST,244,40.672611,-73.900944,247 GLENMORE AVE,BROOKLYN,NY,11207,D1,Digital,102,,,
,,,244,40.672556,-73.901417,247 GLENMORE AVE,BROOKLYN,NY,11207,D2,Digital,222,,,
22,7,WHST,244,40.672556,-73.901417,247 GLENMORE AVE,BROOKLYN,NY,11207,D2,Digital,222,,,
,,,244,40.672694,-73.901417,247 GLENMORE AVE,BROOKLYN,NY,11207,D3,Digital,347,,,
22,7,WHST,244,40.672694,-73.901417,247 GLENMORE AVE,BROOKLYN,NY,11207,D3,Digital,347,,,
,,,247,40.659539,-73.905347,252_NEWPORT_ST,BROOKLYN,NY,11212,D1,Digital,102,,,
22,7,WHST,247,40.659539,-73.905347,252_NEWPORT_ST,BROOKLYN,NY,11212,D1,Digital,102,,,
,,,247,40.659539,-73.905347,252_NEWPORT_ST,BROOKLYN,NY,11212,D2,Digital,222,,,
22,7,WHST,247,40.659539,-73.905347,252_NEWPORT_ST,BROOKLYN,NY,11212,D2,Digital,222,,,
,,,247,40.659539,-73.905347,252_NEWPORT_ST,BROOKLYN,NY,11212,D3,Digital,342,,,
22,7,WHST,247,40.659539,-73.905347,252_NEWPORT_ST,BROOKLYN,NY,11212,D3,Digital,342,,,
,,,248,40.60205,-73.952639,2352 Ocean Ave.Georgetown Estate,BROOKLYN,NY,11229,D1,Digital,102,,,
22,7,WHST,248,40.60205,-73.952639,2352 Ocean Ave.Georgetown Estate,BROOKLYN,NY,11229,D1,Digital,102,,,
,,,248,40.60205,-73.952639,2352 Ocean Ave.Georgetown Estate,BROOKLYN,NY,11229,D2,Digital,222,,,
22,7,WHST,248,40.60205,-73.952639,2352 Ocean Ave.Georgetown Estate,BROOKLYN,NY,11229,D2,Digital,222,,,
,,,248,40.60205,-73.952639,2352 Ocean Ave.Georgetown Estate,BROOKLYN,NY,11229,D3,Digital,342,,,
22,7,WHST,248,40.60205,-73.952639,2352 Ocean Ave.Georgetown Estate,BROOKLYN,NY,11229,D3,Digital,342,,,
,,,249,40.637222,-74.028214,6737 RIDGE BLVD.,BROOKLYN,NY,11220,D1,Digital,82,,,
22,7,WHST,249,40.637222,-74.028214,6737 RIDGE BLVD.,BROOKLYN,NY,11220,D1,Digital,82,,,
,,,249,40.637222,-74.028214,6737 RIDGE BLVD.,BROOKLYN,NY,11220,D2,Digital,202,,,
22,7,WHST,249,40.637222,-74.028214,6737 RIDGE BLVD.,BROOKLYN,NY,11220,D2,Digital,202,,,
,,,249,40.637222,-74.028214,6737 RIDGE BLVD.,BROOKLYN,NY,11220,D3,Digital,312,,,
22,7,WHST,249,40.637222,-74.028214,6737 RIDGE BLVD.,BROOKLYN,NY,11220,D3,Digital,312,,,
,,,250,40.608712,-74.122365,27 FANNING STREET,Staten Island,NY,10314,D1,Digital,120,,,
22,7,WHST,250,40.608712,-74.122365,27 FANNING STREET,Staten Island,NY,10314,D1,Digital,120,,,
,,,250,40.608712,-74.122365,27 FANNING STREET,Staten Island,NY,10314,D2,Digital,240,,,
22,7,WHST,250,40.608712,-74.122365,27 FANNING STREET,Staten Island,NY,10314,D2,Digital,240,,,
,,,250,40.608712,-74.122365,27 FANNING STREET,Staten Island,NY,10314,D3,Digital,0,,,
22,7,WHST,250,40.608712,-74.122365,27 FANNING STREET,Staten Island,NY,10314,D3,Digital,0,,,
,,,251,40.621217,-74.025694,529-531 86TH STREET,BROOKLYN,NY,11209,D1,Digital,102,,,
22,7,WHST,251,40.621217,-74.025694,529-531 86TH STREET,BROOKLYN,NY,11209,D1,Digital,102,,,
,,,251,40.621217,-74.025694,529-531 86TH STREET,BROOKLYN,NY,11209,D2,Digital,210,,,
,,,251,40.621217,-74.025694,529-531 86TH STREET,BROOKLYN,NY,11209,D2,Digital,222,,,
22,7,WHST,251,40.621217,-74.025694,529-531 86TH STREET,BROOKLYN,NY,11209,D2,Digital,222,,,
,,,251,40.621217,-74.025694,529-531 86TH STREET,BROOKLYN,NY,11209,D3,Digital,342,,,
22,7,WHST,251,40.621217,-74.025694,529-531 86TH STREET,BROOKLYN,NY,11209,D3,Digital,342,,,
,,,257,40.612047,-73.967361,1502 OCEAN PARKWAY,BROOKLYN,NY,11230,D1,Digital,102,,,
22,7,WHST,257,40.612047,-73.967361,1502 OCEAN PARKWAY,BROOKLYN,NY,11230,D1,Digital,102,,,
,,,257,40.612047,-73.967361,1502 OCEAN PARKWAY,BROOKLYN,NY,11230,D2,Digital,222,,,
22,7,WHST,257,40.612047,-73.967361,1502 OCEAN PARKWAY,BROOKLYN,NY,11230,D2,Digital,222,,,
,,,257,40.612047,-73.967361,1502 OCEAN PARKWAY,BROOKLYN,NY,11230,D3,Digital,342,,,
22,7,WHST,257,40.612047,-73.967361,1502 OCEAN PARKWAY,BROOKLYN,NY,11230,D3,Digital,342,,,
,,,258,40.57912,-74.10665,145_LINCOLN_AVE.,BROOKLYN,NY,10306,D1,Digital,102,,,
22,7,WHST,258,40.57912,-74.10665,145_LINCOLN_AVE.,BROOKLYN,NY,10306,D1,Digital,102,,,
,,,258,40.57912,-74.10665,145_LINCOLN_AVE.,BROOKLYN,NY,10306,D2,Digital,222,,,
22,7,WHST,258,40.57912,-74.10665,145_LINCOLN_AVE.,BROOKLYN,NY,10306,D2,Digital,222,,,
,,,258,40.57912,-74.10665,145_LINCOLN_AVE.,BROOKLYN,NY,10306,D3,Digital,342,,,
22,7,WHST,258,40.57912,-74.10665,145_LINCOLN_AVE.,BROOKLYN,NY,10306,D3,Digital,342,,,
,,,261,40.611359,-74.182789,780_GULF_AVE.,Staten Island,NY,10314,D1,Digital,75,,,
22,7,WHST,261,40.611359,-74.182789,780_GULF_AVE.,Staten Island,NY,10314,D1,Digital,75,,,
,,,261,40.611359,-74.182789,780_GULF_AVE.,Staten Island,NY,10314,D2,Digital,200,,,
22,7,WHST,261,40.611359,-74.182789,780_GULF_AVE.,Staten Island,NY,10314,D2,Digital,200,,,
,,,261,40.611359,-74.182789,780_GULF_AVE.,Staten Island,NY,10314,D3,Digital,0,,,
22,7,WHST,261,40.611359,-74.182789,780_GULF_AVE.,Staten Island,NY,10314,D3,Digital,0,,,
,,,265,40.623713,-74.003192,1307 BAYRIDGE AVE,BROOKLYN,NY,11219,D1,Digital,82,,,
22,7,WHST,265,40.623713,-74.003192,1307 BAYRIDGE AVE,BROOKLYN,NY,11219,D1,Digital,82,,,
,,,265,40.623713,-74.003192,1307 BAYRIDGE AVE,BROOKLYN,NY,11219,D2,Digital,202,,,
22,7,WHST,265,40.623713,-74.003192,1307 BAYRIDGE AVE,BROOKLYN,NY,11219,D2,Digital,202,,,
,,,265,40.623713,-74.003192,1307 BAYRIDGE AVE,BROOKLYN,NY,11219,D3,Digital,322,,,
22,7,WHST,265,40.623713,-74.003192,1307 BAYRIDGE AVE,BROOKLYN,NY,11219,D3,Digital,322,,,
,,,267,40.665381,-73.990692,239 15TH ST.,BROOKLYN,NY,11215,D1,Digital,102,,,
22,7,WHST,267,40.665381,-73.990692,239 15TH ST.,BROOKLYN,NY,11215,D1,Digital,102,,,
,,,267,40.665381,-73.990692,239 15TH ST.,BROOKLYN,NY,11215,D2,Digital,222,,,
22,7,WHST,267,40.665381,-73.990692,239 15TH ST.,BROOKLYN,NY,11215,D2,Digital,222,,,
,,,267,40.665381,-73.990692,239 15TH ST.,BROOKLYN,NY,11215,D3,Digital,342,,,
22,7,WHST,267,40.665381,-73.990692,239 15TH ST.,BROOKLYN,NY,11215,D3,Digital,342,,,
,,,268,40.695658,-73.9293,759 BUSHWICK AVE,BROOKLYN,NY,11221,D1,Digital,145,,,
22,7,WHST,268,40.695658,-73.9293,759 BUSHWICK AVE,BROOKLYN,NY,11221,D1,Digital,145,,,
,,,268,40.695658,-73.9293,759 BUSHWICK AVE,BROOKLYN,NY,11221,D2,Digital,225,,,
22,7,WHST,268,40.695658,-73.9293,759 BUSHWICK AVE,BROOKLYN,NY,11221,D2,Digital,225,,,
,,,268,40.695658,-73.9293,759 BUSHWICK AVE,BROOKLYN,NY,11221,D3,Digital,355,,,
22,7,WHST,268,40.695658,-73.9293,759 BUSHWICK AVE,BROOKLYN,NY,11221,D3,Digital,355,,,
,,,270,40.683833,-73.877806,115_LOGAN_ST.,BROOKLYN,NY,11208,D1,Digital,102,,,
22,7,WHST,270,40.683833,-73.877806,115_LOGAN_ST.,BROOKLYN,NY,11208,D1,Digital,102,,,
,,,270,40.683722,-73.877972,115_LOGAN_ST.,BROOKLYN,NY,11208,D2,Digital,222,,,
22,7,WHST,270,40.683722,-73.877972,115_LOGAN_ST.,BROOKLYN,NY,11208,D2,Digital,222,,,
,,,270,40.683889,-73.878111,115_LOGAN_ST.,BROOKLYN,NY,11208,D3,Digital,342,,,
22,7,WHST,270,40.683889,-73.878111,115_LOGAN_ST.,BROOKLYN,NY,11208,D3,Digital,342,,,
,,,271,40.63177,-74.150977,127 LAKE AVE.,Staten Island,NY,10303,D1,Digital,102,,,
22,7,WHST,271,40.63177,-74.150977,127 LAKE AVE.,Staten Island,NY,10303,D1,Digital,102,,,
,,,271,40.63177,-74.150977,127 LAKE AVE.,Staten Island,NY,10303,D2,Digital,222,,,
22,7,WHST,271,40.63177,-74.150977,127 LAKE AVE.,Staten Island,NY,10303,D2,Digital,222,,,
,,,271,40.63177,-74.150977,127 LAKE AVE.,Staten Island,NY,10303,D3,Digital,342,,,
22,7,WHST,271,40.63177,-74.150977,127 LAKE AVE.,Staten Island,NY,10303,D3,Digital,342,,,
,,,272,40.684556,-73.914333,789_MACDONOUGH_ST,BROOKLYN,NY,11233,D1,Digital,102,,,
22,7,WHST,272,40.684556,-73.914333,789_MACDONOUGH_ST,BROOKLYN,NY,11233,D1,Digital,102,,,
,,,272,40.684472,-73.914639,789_MACDONOUGH_ST,BROOKLYN,NY,11233,D2,Digital,222,,,
22,7,WHST,272,40.684472,-73.914639,789_MACDONOUGH_ST,BROOKLYN,NY,11233,D2,Digital,222,,,
,,,272,40.684722,-73.914667,789_MACDONOUGH_ST,BROOKLYN,NY,11233,D3,Digital,342,,,
22,7,WHST,272,40.684722,-73.914667,789_MACDONOUGH_ST,BROOKLYN,NY,11233,D3,Digital,342,,,
,,,274,40.663622,-73.950592,350_empire_blvd,BROOKLYN,NY,11225,D1,Digital,102,,,
22,7,WHST,274,40.663622,-73.950592,350_empire_blvd,BROOKLYN,NY,11225,D1,Digital,102,,,
,,,274,40.663622,-73.950592,350_empire_blvd,BROOKLYN,NY,11225,D2,Digital,222,,,
22,7,WHST,274,40.663622,-73.950592,350_empire_blvd,BROOKLYN,NY,11225,D2,Digital,222,,,
,,,274,40.663622,-73.950592,350_empire_blvd,BROOKLYN,NY,11225,D3,Digital,342,,,
22,7,WHST,274,40.663622,-73.950592,350_empire_blvd,BROOKLYN,NY,11225,D3,Digital,342,,,
,,,276,40.579271,-74.130695,142 meisner ave,STATEN ISLAND,NY,10306,D1,Digital,94,,,
22,7,WHST,276,40.579271,-74.130695,142 meisner ave,STATEN ISLAND,NY,10306,D1,Digital,98,,,
22,7,WHST,276,40.579271,-74.130695,142 meisner ave,STATEN ISLAND,NY,10306,D1,Digital,112,,,
,,,276,40.579271,-74.130695,142 meisner ave,STATEN ISLAND,NY,10306,D2,Digital,218,,,
22,7,WHST,276,40.579271,-74.130695,142 meisner ave,STATEN ISLAND,NY,10306,D2,Digital,218,,,
22,7,WHST,276,40.579271,-74.130695,142 meisner ave,STATEN ISLAND,NY,10306,D2,Digital,245,,,
,,,276,40.579271,-74.130695,142 meisner ave,STATEN ISLAND,NY,10306,D3,Digital,350,,,
22,7,WHST,276,40.579271,-74.130695,142 meisner ave,STATEN ISLAND,NY,10306,D3,Digital,284,,,
22,7,WHST,276,40.579271,-74.130695,142 meisner ave,STATEN ISLAND,NY,10306,D3,Digital,350,,,
,,,280,40.637603,-73.966806,1010_DORCHESTER RD,BROOKLYN,NY,11218,D1,Digital,74,,,
22,7,WHST,280,40.637603,-73.966806,1010_DORCHESTER RD,BROOKLYN,NY,11218,D1,Digital,74,,,
,,,280,40.637603,-73.966806,1010_DORCHESTER RD,BROOKLYN,NY,11218,D2,Digital,222,,,
22,7,WHST,280,40.637603,-73.966806,1010_DORCHESTER RD,BROOKLYN,NY,11218,D2,Digital,222,,,
,,,280,40.637603,-73.966806,1010_DORCHESTER RD,BROOKLYN,NY,11218,D3,Digital,342,,,
22,7,WHST,280,40.637603,-73.966806,1010_DORCHESTER RD,BROOKLYN,NY,11218,D3,Digital,342,,,
,,,281,40.6566,-74.006019,86 34h street,BROOKLYN,NY,11232,D1,Digital,50,,,
22,7,WHST,281,40.6566,-74.006019,86 34h street,BROOKLYN,NY,11232,D1,Digital,50,,,
,,,281,40.6566,-74.006019,86 34h street,BROOKLYN,NY,11232,D2,Digital,155,,,
22,7,WHST,281,40.6566,-74.006019,86 34h street,BROOKLYN,NY,11232,D2,Digital,155,,,
,,,281,40.6566,-74.006019,86 34h street,BROOKLYN,NY,11232,D3,Digital,222,,,
22,7,WHST,281,40.6566,-74.006019,86 34h street,BROOKLYN,NY,11232,D3,Digital,222,,,
,,,283,40.626533,-74.074456,30 canal st.,STATEN ISLAND,NY,10304,D1,Digital,180,,,
22,7,WHST,283,40.626533,-74.074456,30 canal st.,STATEN ISLAND,NY,10304,D1,Digital,180,,,
,,,283,40.626533,-74.074456,30 canal st.,STATEN ISLAND,NY,10304,D2,Digital,270,,,
22,7,WHST,283,40.626533,-74.074456,30 canal st.,STATEN ISLAND,NY,10304,D2,Digital,270,,,
,,,283,40.626533,-74.074456,30 canal st.,STATEN ISLAND,NY,10304,D3,Digital,340,,,
22,7,WHST,283,40.626533,-74.074456,30 canal st.,STATEN ISLAND,NY,10304,D3,Digital,340,,,
,,,286,40.7017,-73.893667,61-20 71st ave,Ridgewood,NY,11385,D1,Digital,102,,,
22,7,WHST,286,40.7017,-73.893667,61-20 71st ave,Ridgewood,NY,11385,D1,Digital,102,,,
,,,286,40.7017,-73.893667,61-20 71st ave,Ridgewood,NY,11385,D2,Digital,222,,,
22,7,WHST,286,40.7017,-73.893667,61-20 71st ave,Ridgewood,NY,11385,D2,Digital,222,,,
,,,286,40.7017,-73.893667,61-20 71st ave,Ridgewood,NY,11385,D3,Digital,335,,,
22,7,WHST,286,40.7017,-73.893667,61-20 71st ave,Ridgewood,NY,11385,D3,Digital,335,,,
,,,287,40.661667,-73.869028,652 COZINE AVE.,BROOKLYN,NY,11208,D1,Digital,102,,,
22,7,WHST,287,40.661667,-73.869028,652 COZINE AVE.,BROOKLYN,NY,11208,D1,Digital,102,,,
,,,287,40.661667,-73.869028,652 COZINE AVE.,BROOKLYN,NY,11208,D2,Digital,222,,,
22,7,WHST,287,40.661667,-73.869028,652 COZINE AVE.,BROOKLYN,NY,11208,D2,Digital,222,,,
,,,287,40.661667,-73.869028,652 COZINE AVE.,BROOKLYN,NY,11208,D3,Digital,342,,,
22,7,WHST,287,40.661667,-73.869028,652 COZINE AVE.,BROOKLYN,NY,11208,D3,Digital,342,,,
,,,290,40.66365,-73.929831,1024 Montgomery St,BROOKLYN,NY,11213,D1,Digital,102,,,
22,7,WHST,290,40.66365,-73.929831,1024 Montgomery St,BROOKLYN,NY,11213,D1,Digital,102,,,
,,,290,40.66365,-73.929831,1024 Montgomery St,BROOKLYN,NY,11213,D2,Digital,222,,,
22,7,WHST,290,40.66365,-73.929831,1024 Montgomery St,BROOKLYN,NY,11213,D2,Digital,222,,,
,,,290,40.66365,-73.929831,1024 Montgomery St,BROOKLYN,NY,11213,D3,Digital,342,,,
22,7,WHST,290,40.66365,-73.929831,1024 Montgomery St,BROOKLYN,NY,11213,D3,Digital,342,,,
,,,291,40.527603,-74.214308,1872 DRUMGOOLE RD,Staten Island,NY,10309,D1,Digital,70,,,
22,7,WHST,291,40.527603,-74.214308,1872 DRUMGOOLE RD,Staten Island,NY,10309,D1,Digital,70,,,
,,,291,40.527603,-74.214308,1872 DRUMGOOLE RD,Staten Island,NY,10309,D2,Digital,250,,,
22,7,WHST,291,40.527603,-74.214308,1872 DRUMGOOLE RD,Staten Island,NY,10309,D2,Digital,250,,,
,,,291,40.527603,-74.214308,1872 DRUMGOOLE RD,Staten Island,NY,10309,D3,Digital,340,,,
22,7,WHST,291,40.527603,-74.214308,1872 DRUMGOOLE RD,Staten Island,NY,10309,D3,Digital,340,,,
,,,293,40.646771,-73.953471,2527 TILDEN AVE.,BROOKLYN,NY,11226,D1,Digital,102,,,
22,7,WHST,293,40.646771,-73.953471,2527 TILDEN AVE.,BROOKLYN,NY,11226,D1,Digital,102,,,
,,,293,40.646771,-73.953471,2527 TILDEN AVE.,BROOKLYN,NY,11226,D2,Digital,222,,,
22,7,WHST,293,40.646771,-73.953471,2527 TILDEN AVE.,BROOKLYN,NY,11226,D2,Digital,222,,,
,,,293,40.646771,-73.953471,2527 TILDEN AVE.,BROOKLYN,NY,11226,D3,Digital,342,,,
22,7,WHST,293,40.646771,-73.953471,2527 TILDEN AVE.,BROOKLYN,NY,11226,D3,Digital,342,,,
,,,296,40.632044,-73.945414,3217 AVE H-NORMA APTS.,BROOKLYN,NY,11210,D1,Digital,90,,,
22,7,WHST,296,40.632044,-73.945414,3217 AVE H-NORMA APTS.,BROOKLYN,NY,11210,D1,Digital,90,,,
,,,296,40.632044,-73.945414,3217 AVE H-NORMA APTS.,BROOKLYN,NY,11210,D2,Digital,222,,,
22,7,WHST,296,40.632044,-73.945414,3217 AVE H-NORMA APTS.,BROOKLYN,NY,11210,D2,Digital,222,,,
,,,296,40.632044,-73.945414,3217 AVE H-NORMA APTS.,BROOKLYN,NY,11210,D3,Digital,342,,,
22,7,WHST,296,40.632044,-73.945414,3217 AVE H-NORMA APTS.,BROOKLYN,NY,11210,D3,Digital,342,,,
,,,297,40.54441,-74.16119,4434_AMBOY_RD,Staten Island,NY,10312,D1,Digital,102,,,
22,7,WHST,297,40.54441,-74.16119,4434_AMBOY_RD,Staten Island,NY,10312,D1,Digital,102,,,
,,,297,40.54461,-74.16168,4434_AMBOY_RD,Staten Island,NY,10312,D2,Digital,222,,,
22,7,WHST,297,40.54461,-74.16168,4434_AMBOY_RD,Staten Island,NY,10312,D2,Digital,222,,,
,,,297,40.54465,-74.16155,4434_AMBOY_RD,Staten Island,NY,10312,D3,Digital,342,,,
22,7,WHST,297,40.54465,-74.16155,4434_AMBOY_RD,Staten Island,NY,10312,D3,Digital,342,,,
,,,298,40.613712,-74.157643,1417 RICHMOND AVE,Staten Island,NY,10314,D1,Digital,80,,,
22,7,WHST,298,40.613712,-74.157643,1417 RICHMOND AVE,Staten Island,NY,10314,D1,Digital,80,,,
,,,298,40.613712,-74.157643,1417 RICHMOND AVE,Staten Island,NY,10314,D2,Digital,240,,,
22,7,WHST,298,40.613712,-74.157643,1417 RICHMOND AVE,Staten Island,NY,10314,D2,Digital,240,,,
,,,298,40.613712,-74.157643,1417 RICHMOND AVE,Staten Island,NY,10314,D3,Digital,342,,,
22,7,WHST,298,40.613712,-74.157643,1417 RICHMOND AVE,Staten Island,NY,10314,D3,Digital,342,,,
,,,303,40.641025,-73.991658,1142 42nd street,brooklyn,NY,11219,D1,Digital,41,,,
,,,303,40.641025,-73.991658,1142 42nd street,brooklyn,NY,11219,D2,Digital,171,,,
,,,303,40.641025,-73.991658,1142 42nd street,brooklyn,NY,11219,D3,Digital,335,,,
,,,340,40.6204,-73.9455,2635 NOSTRAND AVENUE,BROOKLYN,NY,11210,D1,Digital,65,,,
22,7,WHST,340,40.6204,-73.9455,2635 NOSTRAND AVENUE,BROOKLYN,NY,11210,D1,Digital,65,,,
,,,340,40.6204,-73.9455,2635 NOSTRAND AVENUE,BROOKLYN,NY,11210,D2,Digital,160,,,
22,7,WHST,340,40.6204,-73.9455,2635 NOSTRAND AVENUE,BROOKLYN,NY,11210,D2,Digital,160,,,
,,,340,40.6204,-73.9455,2635 NOSTRAND AVENUE,BROOKLYN,NY,11210,D3,Digital,340,,,
22,7,WHST,340,40.6204,-73.9455,2635 NOSTRAND AVENUE,BROOKLYN,NY,11210,D3,Digital,340,,,
,,,347,40.699275,-73.909044,54-30 Myrtle Ave,Ridgewood,NY,11385,D1,Digital,50,,,
,,,347,40.699275,-73.909044,54-30 Myrtle Ave,Ridgewood,NY,11385,D2,Digital,145,,,
,,,347,40.699275,-73.909044,54-30 Myrtle Ave,Ridgewood,NY,11385,D3,Digital,285,,,
,,,348,40.666501,-73.997897,62 18th St,Brooklyn,NY,11232,D1,Digital,40,,,
,,,348,40.666501,-73.997897,62 18th St,Brooklyn,NY,11232,D2,Digital,130,,,
,,,348,40.666501,-73.997897,62 18th St,Brooklyn,NY,11232,D3,Digital,195,,,
,,,353,40.600122,-73.934394,2140 Knapp Ave,Brooklyn,NY,11229,D1,Digital,165,,,
,,,353,40.600122,-73.934394,2140 Knapp Ave,Brooklyn,NY,11229,D2,Digital,265,,,
,,,353,40.600122,-73.934394,2140 Knapp Ave,Brooklyn,NY,11229,D3,Digital,330,,,
,,,354,40.716055,-73.941511,234 Skillman Ave,Brooklyn,NY,11211,D1,Digital,89,,,
,,,354,40.716055,-73.941511,234 Skillman Ave,Brooklyn,NY,11211,D1,Digital,80,,,
,,,354,40.716055,-73.941511,234 Skillman Ave,Brooklyn,NY,11211,D2,Digital,226,,,
,,,354,40.716055,-73.941511,234 Skillman Ave,Brooklyn,NY,11211,D2,Digital,230,,,
,,,354,40.716055,-73.941511,234 Skillman Ave,Brooklyn,NY,11211,D3,Digital,320,,,
,,,355,40.710817,-73.933882,361 Stagg Ave,Brooklyn,NY,11237,D1,Digital,50,,,
