Cell#,Cascade ID,Switch,NEID,Repoll#,Latitude,Longitude,BTS Manufacturer,Sector,Azimuth,CDR Status,,,,,,,,,,,,,,,
133,NY33XC324,NY-TETERBORO 2,84,504,40.695555,-74.216666,Lucent,3,290,Active,,,,,,,,,,,,,,,
134,NY73XC136,NY-TETERBORO 2,84,504,40.632388,-74.133661,Lucent,1,130,Active,,,,,,,,,,,,,,,
134,NY73XC136,NY-TETERBORO 2,84,504,40.632388,-74.133661,Lucent,2,210,Active,,,,,,,,,,,,,,,
134,NY73XC136,NY-TETERBORO 2,84,504,40.632388,-74.133661,Lucent,3,325,Active,,,,,,,,,,,,,,,
135,NY73XC134,NY-TETERBORO 2,84,504,40.640561,-74.118863,Lucent,1,10,Active,,,,,,,,,,,,,,,
135,NY73XC134,NY-TETERBORO 2,84,504,40.640561,-74.118863,Lucent,2,95,Active,,,,,,,,,,,,,,,
135,NY73XC134,NY-TETERBORO 2,84,504,40.640561,-74.118863,Lucent,3,195,Active,,,,,,,,,,,,,,,
136,NY81XC202,NY-TETERBORO 2,84,504,40.623444,-74.094661,Lucent,1,30,Active,,,,,,,,,,,,,,,
137,NY33XC341,NY-TETERBORO 2,84,504,40.586666,-74.242777,Lucent,1,40,Active,,,,,,,,,,,,,,,
137,NY33XC341,NY-TETERBORO 2,84,504,40.586666,-74.242777,Lucent,3,220,Active,,,,,,,,,,,,,,,
138,NY33XC303,NY-TETERBORO 2,84,504,40.6125,-74.098333,Lucent,1,325,Active,,,,,,,,,,,,,,,
138,NY33XC303,NY-TETERBORO 2,84,504,40.6125,-74.098333,Lucent,2,125,Active,,,,,,,,,,,,,,,
138,NY33XC303,NY-TETERBORO 2,84,504,40.6125,-74.098333,Lucent,3,230,Active,,,,,,,,,,,,,,,
139,NY23XC248,NY-TETERBORO 2,84,504,40.723055,-74.088055,Lucent,1,70,Active,,,,,,,,,,,,,,,
139,NY23XC248,NY-TETERBORO 2,84,504,40.723055,-74.088055,Lucent,2,205,Active,,,,,,,,,,,,,,,
139,NY23XC248,NY-TETERBORO 2,84,504,40.723055,-74.088055,Lucent,3,330,Active,,,,,,,,,,,,,,,
140,NY23XC257,NY-TETERBORO 2,84,504,40.773697,-74.032866,Lucent,1,40,Active,,,,,,,,,,,,,,,
140,NY23XC257,NY-TETERBORO 2,84,504,40.773697,-74.032866,Lucent,2,135,Active,,,,,,,,,,,,,,,
140,NY23XC257,NY-TETERBORO 2,84,504,40.773697,-74.032866,Lucent,3,210,Active,,,,,,,,,,,,,,,
144,NY54XC404,NY-TETERBORO 2,84,504,40.735144,-74.056117,Lucent,1,15,Active,,,,,,,,,,,,,,,
144,NY54XC404,NY-TETERBORO 2,84,504,40.735144,-74.056117,Lucent,2,145,Active,,,,,,,,,,,,,,,
144,NY54XC404,NY-TETERBORO 2,84,504,40.735144,-74.056117,Lucent,3,285,Active,,,,,,,,,,,,,,,
145,NY23XC258,NY-TETERBORO 2,84,504,40.692039,-74.091158,Lucent,1,60,Active,,,,,,,,,,,,,,,
145,NY23XC258,NY-TETERBORO 2,84,504,40.692039,-74.091158,Lucent,2,205,Active,,,,,,,,,,,,,,,
145,NY23XC258,NY-TETERBORO 2,84,504,40.692039,-74.091158,Lucent,3,315,Active,,,,,,,,,,,,,,,
147,NY33XC302,NY-TETERBORO 2,84,504,40.598055,-74.091666,Lucent,1,35,Active,,,,,,,,,,,,,,,
147,NY33XC302,NY-TETERBORO 2,84,504,40.598055,-74.091666,Lucent,2,140,Active,,,,,,,,,,,,,,,
147,NY33XC302,NY-TETERBORO 2,84,504,40.598055,-74.091666,Lucent,3,200,Active,,,,,,,,,,,,,,,
148,NY23XC274,NY-TETERBORO 2,84,504,40.563889,-74.1125,Lucent,1,65,Active,,,,,,,,,,,,,,,
148,NY23XC274,NY-TETERBORO 2,84,504,40.563889,-74.1125,Lucent,2,210,Active,,,,,,,,,,,,,,,
148,NY23XC274,NY-TETERBORO 2,84,504,40.563889,-74.1125,Lucent,3,315,Active,,,,,,,,,,,,,,,
150,NY54XC704,NY-TETERBORO 2,84,504,40.57861,-74.106944,Lucent,1,20,Active,,,,,,,,,,,,,,,
150,NY54XC704,NY-TETERBORO 2,84,504,40.57861,-74.106944,Lucent,2,140,Active,,,,,,,,,,,,,,,
150,NY54XC704,NY-TETERBORO 2,84,504,40.57861,-74.106944,Lucent,3,240,Active,,,,,,,,,,,,,,,
151,NY54XC700,NY-TETERBORO 2,84,504,40.560278,-74.163611,Lucent,1,75,Active,,,,,,,,,,,,,,,
151,NY54XC700,NY-TETERBORO 2,84,504,40.560278,-74.163611,Lucent,2,185,Active,,,,,,,,,,,,,,,
151,NY54XC700,NY-TETERBORO 2,84,504,40.560278,-74.163611,Lucent,3,300,Active,,,,,,,,,,,,,,,
152,NY54XC701,NY-TETERBORO 2,84,504,40.550556,-74.15,Lucent,1,60,Active,,,,,,,,,,,,,,,
152,NY54XC701,NY-TETERBORO 2,84,504,40.550556,-74.15,Lucent,2,160,Active,,,,,,,,,,,,,,,
152,NY54XC701,NY-TETERBORO 2,84,504,40.550556,-74.15,Lucent,3,288,Active,,,,,,,,,,,,,,,
153,NY23XC544,NY-TETERBORO 2,84,504,40.54,-74.147777,Lucent,1,45,Active,,,,,,,,,,,,,,,
153,NY23XC544,NY-TETERBORO 2,84,504,40.54,-74.147777,Lucent,2,235,Active,,,,,,,,,,,,,,,
153,NY23XC544,NY-TETERBORO 2,84,504,40.54,-74.147777,Lucent,3,330,Active,,,,,,,,,,,,,,,
154,NY33XC301,NY-TETERBORO 2,84,504,40.544166,-74.161667,Lucent,1,70,Active,,,,,,,,,,,,,,,
154,NY33XC301,NY-TETERBORO 2,84,504,40.544166,-74.161667,Lucent,2,200,Active,,,,,,,,,,,,,,,
154,NY33XC301,NY-TETERBORO 2,84,504,40.544166,-74.161667,Lucent,3,320,Active,,,,,,,,,,,,,,,
155,NY54XC403,NY-TETERBORO 2,84,504,40.720488,-74.052427,Lucent,1,90,Active,,,,,,,,,,,,,,,
155,NY54XC403,NY-TETERBORO 2,84,504,40.720488,-74.052427,Lucent,2,220,Active,,,,,,,,,,,,,,,
155,NY54XC403,NY-TETERBORO 2,84,504,40.720488,-74.052427,Lucent,3,350,Active,,,,,,,,,,,,,,,
156,NY54XC407,NY-TETERBORO 2,84,504,40.544722,-74.181944,Lucent,1,0,Active,,,,,,,,,,,,,,,
156,NY54XC407,NY-TETERBORO 2,84,504,40.544722,-74.181944,Lucent,2,140,Active,,,,,,,,,,,,,,,
156,NY54XC407,NY-TETERBORO 2,84,504,40.544722,-74.181944,Lucent,3,210,Active,,,,,,,,,,,,,,,
157,NY61XC172,NY-TETERBORO 2,84,504,40.543111,-74.201289,Lucent,1,60,Active,,,,,,,,,,,,,,,
157,NY61XC172,NY-TETERBORO 2,84,504,40.543111,-74.201289,Lucent,2,160,Active,,,,,,,,,,,,,,,
157,NY61XC172,NY-TETERBORO 2,84,504,40.543111,-74.201289,Lucent,3,260,Active,,,,,,,,,,,,,,,
159,NY61XC175,NY-TETERBORO 2,84,504,40.519799,-74.227222,Lucent,1,10,Active,,,,,,,,,,,,,,,
159,NY61XC175,NY-TETERBORO 2,84,504,40.519799,-74.227222,Lucent,2,90,Active,,,,,,,,,,,,,,,
159,NY61XC175,NY-TETERBORO 2,84,504,40.519799,-74.227222,Lucent,3,240,Active,,,,,,,,,,,,,,,
160,NY61XC170,NY-TETERBORO 2,84,504,40.560267,-74.198311,Lucent,1,10,Active,,,,,,,,,,,,,,,
160,NY61XC170,NY-TETERBORO 2,84,504,40.560267,-74.198311,Lucent,2,130,Active,,,,,,,,,,,,,,,
160,NY61XC170,NY-TETERBORO 2,84,504,40.560267,-74.198311,Lucent,3,260,Active,,,,,,,,,,,,,,,
161,NY61XC177,NY-TETERBORO 2,84,504,40.509408,-74.246864,Lucent,1,40,Active,,,,,,,,,,,,,,,
161,NY61XC177,NY-TETERBORO 2,84,504,40.509408,-74.246864,Lucent,2,180,Active,,,,,,,,,,,,,,,
161,NY61XC177,NY-TETERBORO 2,84,504,40.509408,-74.246864,Lucent,3,280,Active,,,,,,,,,,,,,,,
162,NY54XC411,NY-TETERBORO 2,84,504,40.616389,-74.290555,Lucent,1,60,Active,,,,,,,,,,,,,,,
162,NY54XC411,NY-TETERBORO 2,84,504,40.616389,-74.290555,Lucent,2,170,Active,,,,,,,,,,,,,,,
162,NY54XC411,NY-TETERBORO 2,84,504,40.616389,-74.290555,Lucent,3,300,Active,,,,,,,,,,,,,,,
163,NY61XC163,NY-TETERBORO 2,84,504,40.572716,-74.11743,Lucent,1,5,Active,,,,,,,,,,,,,,,
163,NY61XC163,NY-TETERBORO 2,84,504,40.572716,-74.11743,Lucent,2,135,Active,,,,,,,,,,,,,,,
163,NY61XC163,NY-TETERBORO 2,84,504,40.572716,-74.11743,Lucent,3,225,Active,,,,,,,,,,,,,,,
164,NY61XC162,NY-TETERBORO 2,84,504,40.570722,-74.091122,Lucent,1,25,Active,,,,,,,,,,,,,,,
164,NY61XC162,NY-TETERBORO 2,84,504,40.570722,-74.091122,Lucent,2,240,Active,,,,,,,,,,,,,,,
164,NY61XC162,NY-TETERBORO 2,84,504,40.570722,-74.091122,Lucent,3,320,Active,,,,,,,,,,,,,,,
166,NY73XC132,NY-TETERBORO 2,84,504,40.524722,-74.200556,Lucent,1,10,Active,,,,,,,,,,,,,,,
166,NY73XC132,NY-TETERBORO 2,84,504,40.524722,-74.200556,Lucent,2,180,Active,,,,,,,,,,,,,,,
166,NY73XC132,NY-TETERBORO 2,84,504,40.524722,-74.200556,Lucent,3,260,Active,,,,,,,,,,,,,,,
169,NY23XC284,NY-TETERBORO 2,84,504,40.713889,-74.196389,Lucent,1,40,Active,,,,,,,,,,,,,,,
169,NY23XC284,NY-TETERBORO 2,84,504,40.713889,-74.196389,Lucent,2,175,Active,,,,,,,,,,,,,,,
169,NY23XC284,NY-TETERBORO 2,84,504,40.713889,-74.196389,Lucent,3,320,Active,,,,,,,,,,,,,,,
170,NY71XC001,NY-TETERBORO 2,84,504,40.632719,-74.149466,Lucent,1,40,Active,,,,,,,,,,,,,,,
170,NY71XC001,NY-TETERBORO 2,84,504,40.632719,-74.149466,Lucent,2,140,Active,,,,,,,,,,,,,,,
170,NY71XC001,NY-TETERBORO 2,84,504,40.632719,-74.149466,Lucent,3,280,Active,,,,,,,,,,,,,,,
171,NY61XC151,NY-TETERBORO 2,84,504,40.58671,-74.19386,Lucent,1,15,Active,,,,,,,,,,,,,,,
171,NY61XC151,NY-TETERBORO 2,84,504,40.58671,-74.19386,Lucent,2,170,Active,,,,,,,,,,,,,,,
171,NY61XC151,NY-TETERBORO 2,84,504,40.58671,-74.19386,Lucent,3,270,Active,,,,,,,,,,,,,,,
172,NY54XC416,NY-TETERBORO 2,84,504,40.663167,-74.207361,Lucent,1,350,Active,,,,,,,,,,,,,,,
172,NY54XC416,NY-TETERBORO 2,84,504,40.663167,-74.207361,Lucent,2,85,Active,,,,,,,,,,,,,,,
172,NY54XC416,NY-TETERBORO 2,84,504,40.663167,-74.207361,Lucent,3,220,Active,,,,,,,,,,,,,,,
173,NY61XC153,NY-TETERBORO 2,84,504,40.625013,-74.134552,Lucent,1,60,Active,,,,,,,,,,,,,,,
173,NY61XC153,NY-TETERBORO 2,84,504,40.625013,-74.134552,Lucent,2,180,Active,,,,,,,,,,,,,,,
173,NY61XC153,NY-TETERBORO 2,84,504,40.625013,-74.134552,Lucent,3,300,Active,,,,,,,,,,,,,,,
174,NY54XC415,NY-TETERBORO 2,84,504,40.681944,-74.231388,Lucent,1,120,Active,,,,,,,,,,,,,,,
174,NY54XC415,NY-TETERBORO 2,84,504,40.681944,-74.231388,Lucent,2,210,Active,,,,,,,,,,,,,,,
174,NY54XC415,NY-TETERBORO 2,84,504,40.681944,-74.231388,Lucent,3,300,Active,,,,,,,,,,,,,,,
175,NY61XC155,NY-TETERBORO 2,84,504,40.612778,-74.136502,Lucent,1,50,Active,,,,,,,,,,,,,,,
175,NY61XC155,NY-TETERBORO 2,84,504,40.612778,-74.136502,Lucent,2,190,Active,,,,,,,,,,,,,,,
175,NY61XC155,NY-TETERBORO 2,84,504,40.612778,-74.136502,Lucent,3,270,Active,,,,,,,,,,,,,,,
177,NY70XC071,NY-TETERBORO 2,84,504,40.597652,-74.162028,Lucent,1,310,Active,,,,,,,,,,,,,,,
177,NY70XC071,NY-TETERBORO 2,84,504,40.597652,-74.162028,Lucent,2,140,Active,,,,,,,,,,,,,,,
177,NY70XC071,NY-TETERBORO 2,84,504,40.597652,-74.162028,Lucent,3,215,Active,,,,,,,,,,,,,,,
178,NY61XC158,NY-TETERBORO 2,84,504,40.60144,-74.10848,Lucent,1,90,Active,,,,,,,,,,,,,,,
178,NY61XC158,NY-TETERBORO 2,84,504,40.60144,-74.10848,Lucent,2,200,Active,,,,,,,,,,,,,,,
178,NY61XC158,NY-TETERBORO 2,84,504,40.60144,-74.10848,Lucent,3,280,Active,,,,,,,,,,,,,,,
179,NY61XC157,NY-TETERBORO 2,84,504,40.605311,-74.150489,Lucent,1,30,Active,,,,,,,,,,,,,,,
179,NY61XC157,NY-TETERBORO 2,84,504,40.605311,-74.150489,Lucent,2,125,Active,,,,,,,,,,,,,,,
179,NY61XC157,NY-TETERBORO 2,84,504,40.605311,-74.150489,Lucent,3,215,Active,,,,,,,,,,,,,,,
180,NY81XC204,NY-TETERBORO 2,84,504,40.69592,-74.182027,Lucent,1,75,Active,,,,,,,,,,,,,,,
180,NY81XC204,NY-TETERBORO 2,84,504,40.69592,-74.182027,Lucent,2,160,Active,,,,,,,,,,,,,,,
180,NY81XC204,NY-TETERBORO 2,84,504,40.69592,-74.182027,Lucent,3,240,Active,,,,,,,,,,,,,,,
181,NY54XC703,NY-TETERBORO 2,84,504,40.628333,-74.170833,Lucent,1,50,Active,,,,,,,,,,,,,,,
181,NY54XC703,NY-TETERBORO 2,84,504,40.628333,-74.170833,Lucent,2,120,Active,,,,,,,,,,,,,,,
181,NY54XC703,NY-TETERBORO 2,84,504,40.628333,-74.170833,Lucent,3,300,Active,,,,,,,,,,,,,,,
182,NY54XC424,NY-TETERBORO 2,84,504,40.627222,-74.122777,Lucent,1,0,Active,,,,,,,,,,,,,,,
182,NY54XC424,NY-TETERBORO 2,84,504,40.627222,-74.122777,Lucent,2,100,Active,,,,,,,,,,,,,,,
182,NY54XC424,NY-TETERBORO 2,84,504,40.627222,-74.122777,Lucent,3,220,Active,,,,,,,,,,,,,,,
183,NY23XC259,NY-TETERBORO 2,84,504,40.680555,-74.165,Lucent,1,30,Active,,,,,,,,,,,,,,,
183,NY23XC259,NY-TETERBORO 2,84,504,40.680555,-74.165,Lucent,2,190,Active,,,,,,,,,,,,,,,
183,NY23XC259,NY-TETERBORO 2,84,504,40.680555,-74.165,Lucent,3,315,Active,,,,,,,,,,,,,,,
184,NY05XC123,NY-TETERBORO 2,84,504,40.633889,-74.0925,Lucent,1,85,Active,,,,,,,,,,,,,,,
184,NY05XC123,NY-TETERBORO 2,84,504,40.633889,-74.0925,Lucent,2,180,Active,,,,,,,,,,,,,,,
184,NY05XC123,NY-TETERBORO 2,84,504,40.633889,-74.0925,Lucent,3,315,Active,,,,,,,,,,,,,,,
185,NY54XC702,NY-TETERBORO 2,84,504,40.646111,-74.090833,Lucent,1,100,Active,,,,,,,,,,,,,,,
185,NY54XC702,NY-TETERBORO 2,84,504,40.646111,-74.090833,Lucent,2,230,Active,,,,,,,,,,,,,,,
185,NY54XC702,NY-TETERBORO 2,84,504,40.646111,-74.090833,Lucent,3,310,Active,,,,,,,,,,,,,,,
186,NY05XC030,NY-TETERBORO 2,84,504,40.51275,-74.221649,Lucent,1,30,Active,,,,,,,,,,,,,,,
186,NY05XC030,NY-TETERBORO 2,84,504,40.51275,-74.221649,Lucent,2,120,Active,,,,,,,,,,,,,,,
186,NY05XC030,NY-TETERBORO 2,84,504,40.51275,-74.221649,Lucent,3,260,Active,,,,,,,,,,,,,,,
187,NY05XC120,NY-TETERBORO 2,84,504,40.6137,-74.157453,Lucent,1,50,Active,,,,,,,,,,,,,,,
187,NY05XC120,NY-TETERBORO 2,84,504,40.6137,-74.157453,Lucent,2,225,Active,,,,,,,,,,,,,,,
187,NY05XC120,NY-TETERBORO 2,84,504,40.6137,-74.157453,Lucent,3,295,Active,,,,,,,,,,,,,,,
188,NY05XC121,NY-TETERBORO 2,84,504,40.581666,-74.161667,Lucent,1,350,Active,,,,,,,,,,,,,,,
188,NY05XC121,NY-TETERBORO 2,84,504,40.581666,-74.161667,Lucent,2,120,Active,,,,,,,,,,,,,,,
188,NY05XC121,NY-TETERBORO 2,84,504,40.581666,-74.161667,Lucent,3,230,Active,,,,,,,,,,,,,,,
189,NY73XC130,NY-TETERBORO 2,84,504,40.569579,-74.14526,Lucent,1,350,Active,,,,,,,,,,,,,,,
189,NY73XC130,NY-TETERBORO 2,84,504,40.569579,-74.14526,Lucent,2,110,Active,,,,,,,,,,,,,,,
189,NY73XC130,NY-TETERBORO 2,84,504,40.569579,-74.14526,Lucent,3,225,Active,,,,,,,,,,,,,,,
190,NY62XC334,NY-TETERBORO 2,84,504,40.61446,-74.081149,Lucent,1,320,Active,,,,,,,,,,,,,,,
190,NY62XC334,NY-TETERBORO 2,84,504,40.61446,-74.081149,Lucent,2,115,Active,,,,,,,,,,,,,,,
190,NY62XC334,NY-TETERBORO 2,84,504,40.61446,-74.081149,Lucent,3,220,Active,,,,,,,,,,,,,,,
191,NY03XC189,NY-TETERBORO 2,84,504,40.744166,-74.028055,Lucent,1,0,Active,,,,,,,,,,,,,,,
191,NY03XC189,NY-TETERBORO 2,84,504,40.744166,-74.028055,Lucent,2,90,Active,,,,,,,,,,,,,,,
191,NY03XC189,NY-TETERBORO 2,84,504,40.744166,-74.028055,Lucent,3,235,Active,,,,,,,,,,,,,,,
192,NY05XC122,NY-TETERBORO 2,84,504,40.608056,-74.122777,Lucent,1,45,Active,,,,,,,,,,,,,,,
192,NY05XC122,NY-TETERBORO 2,84,504,40.608056,-74.122777,Lucent,2,165,Active,,,,,,,,,,,,,,,
192,NY05XC122,NY-TETERBORO 2,84,504,40.608056,-74.122777,Lucent,3,270,Active,,,,,,,,,,,,,,,
193,NY05XC125,NY-TETERBORO 2,84,504,40.579166,-74.130555,Lucent,1,100,Active,,,,,,,,,,,,,,,
193,NY05XC125,NY-TETERBORO 2,84,504,40.579166,-74.130555,Lucent,2,200,Active,,,,,,,,,,,,,,,
193,NY05XC125,NY-TETERBORO 2,84,504,40.579166,-74.130555,Lucent,3,330,Active,,,,,,,,,,,,,,,
194,NY54XC406,NY-TETERBORO 2,84,504,40.595277,-74.061944,Lucent,1,0,Active,,,,,,,,,,,,,,,
194,NY54XC406,NY-TETERBORO 2,84,504,40.595277,-74.061944,Lucent,2,220,Active,,,,,,,,,,,,,,,
194,NY54XC406,NY-TETERBORO 2,84,504,40.595277,-74.061944,Lucent,3,290,Active,,,,,,,,,,,,,,,
195,NY05XC124,NY-TETERBORO 2,84,504,40.604444,-74.075833,Lucent,1,85,Active,,,,,,,,,,,,,,,
195,NY05XC124,NY-TETERBORO 2,84,504,40.604444,-74.075833,Lucent,2,180,Active,,,,,,,,,,,,,,,
195,NY05XC124,NY-TETERBORO 2,84,504,40.604444,-74.075833,Lucent,3,305,Active,,,,,,,,,,,,,,,
196,NY23XC255,NY-TETERBORO 2,84,504,40.620833,-74.076666,Lucent,1,15,Active,,,,,,,,,,,,,,,
196,NY23XC255,NY-TETERBORO 2,84,504,40.620833,-74.076666,Lucent,2,150,Active,,,,,,,,,,,,,,,
196,NY23XC255,NY-TETERBORO 2,84,504,40.620833,-74.076666,Lucent,3,270,Active,,,,,,,,,,,,,,,
197,NY23XC273,NY-TETERBORO 2,84,504,40.6425,-74.078055,Lucent,1,55,Active,,,,,,,,,,,,,,,
197,NY23XC273,NY-TETERBORO 2,84,504,40.6425,-74.078055,Lucent,2,125,Active,,,,,,,,,,,,,,,
197,NY23XC273,NY-TETERBORO 2,84,504,40.6425,-74.078055,Lucent,3,185,Active,,,,,,,,,,,,,,,
198,NY73XC126,NY-TETERBORO 2,84,504,40.643697,-74.081935,Lucent,1,0,Active,,,,,,,,,,,,,,,
198,NY73XC126,NY-TETERBORO 2,84,504,40.643697,-74.081935,Lucent,2,100,Active,,,,,,,,,,,,,,,
198,NY73XC126,NY-TETERBORO 2,84,504,40.643697,-74.081935,Lucent,3,200,Active,,,,,,,,,,,,,,,
200,NY62XC357,NY-TETERBORO 2,84,504,40.672102,-74.199691,Lucent,1,95,Active,,,,,,,,,,,,,,,
200,NY62XC357,NY-TETERBORO 2,84,504,40.672102,-74.199691,Lucent,2,225,Active,,,,,,,,,,,,,,,
200,NY62XC357,NY-TETERBORO 2,84,504,40.672102,-74.199691,Lucent,3,335,Active,,,,,,,,,,,,,,,
201,NY23XC262,NY-TETERBORO 2,84,504,40.649166,-74.226944,Lucent,1,60,Active,,,,,,,,,,,,,,,
201,NY23XC262,NY-TETERBORO 2,84,504,40.649166,-74.226944,Lucent,2,200,Active,,,,,,,,,,,,,,,
201,NY23XC262,NY-TETERBORO 2,84,504,40.649166,-74.226944,Lucent,3,310,Active,,,,,,,,,,,,,,,
203,NY54XC414,NY-TETERBORO 2,84,504,40.663281,-74.244611,Lucent,1,35,Active,,,,,,,,,,,,,,,
203,NY54XC414,NY-TETERBORO 2,84,504,40.663281,-74.244611,Lucent,2,180,Active,,,,,,,,,,,,,,,
203,NY54XC414,NY-TETERBORO 2,84,504,40.663281,-74.244611,Lucent,3,275,Active,,,,,,,,,,,,,,,
204,NY54XC085,NY-TETERBORO 2,84,504,40.665417,-74.227388,Lucent,1,30,Active,,,,,,,,,,,,,,,
204,NY54XC085,NY-TETERBORO 2,84,504,40.665417,-74.227388,Lucent,2,170,Active,,,,,,,,,,,,,,,
204,NY54XC085,NY-TETERBORO 2,84,504,40.665417,-74.227388,Lucent,3,290,Active,,,,,,,,,,,,,,,
205,NY03XC015,NY-TETERBORO 2,84,504,40.674722,-74.254167,Lucent,1,45,Active,,,,,,,,,,,,,,,
205,NY03XC015,NY-TETERBORO 2,84,504,40.674722,-74.254167,Lucent,2,165,Active,,,,,,,,,,,,,,,
205,NY03XC015,NY-TETERBORO 2,84,504,40.674722,-74.254167,Lucent,3,285,Active,,,,,,,,,,,,,,,
206,NY03XC003,NY-TETERBORO 2,84,504,40.666389,-74.214444,Lucent,1,30,Active,,,,,,,,,,,,,,,
206,NY03XC003,NY-TETERBORO 2,84,504,40.666389,-74.214444,Lucent,2,180,Active,,,,,,,,,,,,,,,
206,NY03XC003,NY-TETERBORO 2,84,504,40.666389,-74.214444,Lucent,3,300,Active,,,,,,,,,,,,,,,
207,NY03XC067,NY-TETERBORO 2,84,504,40.624444,-74.256667,Lucent,1,40,Active,,,,,,,,,,,,,,,
207,NY03XC067,NY-TETERBORO 2,84,504,40.624444,-74.256667,Lucent,2,120,Active,,,,,,,,,,,,,,,
207,NY03XC067,NY-TETERBORO 2,84,504,40.624444,-74.256667,Lucent,3,235,Active,,,,,,,,,,,,,,,
208,NY57XC104,NY-TETERBORO 2,84,504,40.681444,-74.214861,Lucent,1,50,Active,,,,,,,,,,,,,,,
208,NY57XC104,NY-TETERBORO 2,84,504,40.681444,-74.214861,Lucent,2,130,Active,,,,,,,,,,,,,,,
208,NY57XC104,NY-TETERBORO 2,84,504,40.681444,-74.214861,Lucent,3,310,Active,,,,,,,,,,,,,,,
209,NY54XC405,NY-TETERBORO 2,84,504,40.665,-74.108889,Lucent,1,350,Active,,,,,,,,,,,,,,,
209,NY54XC405,NY-TETERBORO 2,84,504,40.665,-74.108889,Lucent,2,150,Active,,,,,,,,,,,,,,,
209,NY54XC405,NY-TETERBORO 2,84,504,40.665,-74.108889,Lucent,3,240,Active,,,,,,,,,,,,,,,
210,NY03XC062,NY-TETERBORO 2,84,504,40.686389,-74.305278,Lucent,1,55,Active,,,,,,,,,,,,,,,
210,NY03XC062,NY-TETERBORO 2,84,504,40.686389,-74.305278,Lucent,2,165,Active,,,,,,,,,,,,,,,
210,NY03XC062,NY-TETERBORO 2,84,504,40.686389,-74.305278,Lucent,3,285,Active,,,,,,,,,,,,,,,
211,NY59XC105,NY-TETERBORO 2,84,504,40.673572,-74.27953,Lucent,1,30,Active,,,,,,,,,,,,,,,
211,NY59XC105,NY-TETERBORO 2,84,504,40.673572,-74.27953,Lucent,2,135,Active,,,,,,,,,,,,,,,
211,NY59XC105,NY-TETERBORO 2,84,504,40.673572,-74.27953,Lucent,3,255,Active,,,,,,,,,,,,,,,
212,NY03XC014,NY-TETERBORO 2,84,504,40.656667,-74.286389,Lucent,1,40,Active,,,,,,,,,,,,,,,
212,NY03XC014,NY-TETERBORO 2,84,504,40.656667,-74.286389,Lucent,2,175,Active,,,,,,,,,,,,,,,
212,NY03XC014,NY-TETERBORO 2,84,504,40.656667,-74.286389,Lucent,3,276,Active,,,,,,,,,,,,,,,
213,NY61XC116,NY-TETERBORO 2,84,504,40.660361,-74.266167,Lucent,1,20,Active,,,,,,,,,,,,,,,
213,NY61XC116,NY-TETERBORO 2,84,504,40.660361,-74.266167,Lucent,2,120,Active,,,,,,,,,,,,,,,
213,NY61XC116,NY-TETERBORO 2,84,504,40.660361,-74.266167,Lucent,3,220,Active,,,,,,,,,,,,,,,
214,NY03XC188,NY-TETERBORO 2,84,504,40.760556,-74.023055,Lucent,1,350,Active,,,,,,,,,,,,,,,
214,NY03XC188,NY-TETERBORO 2,84,504,40.760556,-74.023055,Lucent,2,275,Active,,,,,,,,,,,,,,,
215,NY03XC043,NY-TETERBORO 2,84,504,40.730555,-74.047222,Lucent,1,340,Active,,,,,,,,,,,,,,,
215,NY03XC043,NY-TETERBORO 2,84,504,40.730555,-74.047222,Lucent,2,125,Active,,,,,,,,,,,,,,,
215,NY03XC043,NY-TETERBORO 2,84,504,40.730555,-74.047222,Lucent,3,200,Active,,,,,,,,,,,,,,,
216,NY54XC413,NY-TETERBORO 2,84,504,40.683689,-74.333419,Lucent,1,45,Active,,,,,,,,,,,,,,,
216,NY54XC413,NY-TETERBORO 2,84,504,40.683689,-74.333419,Lucent,2,165,Active,,,,,,,,,,,,,,,
216,NY54XC413,NY-TETERBORO 2,84,504,40.683689,-74.333419,Lucent,3,285,Active,,,,,,,,,,,,,,,
217,NY61XC087,NY-TETERBORO 2,84,504,40.716028,-74.328944,Lucent,1,30,Active,,,,,,,,,,,,,,,
217,NY61XC087,NY-TETERBORO 2,84,504,40.716028,-74.328944,Lucent,2,155,Active,,,,,,,,,,,,,,,
217,NY61XC087,NY-TETERBORO 2,84,504,40.716028,-74.328944,Lucent,3,275,Active,,,,,,,,,,,,,,,
218,NY73XC117,NY-TETERBORO 2,84,504,40.657406,-74.227897,Lucent,1,50,Active,,,,,,,,,,,,,,,
218,NY73XC117,NY-TETERBORO 2,84,504,40.657406,-74.227897,Lucent,2,180,Active,,,,,,,,,,,,,,,
218,NY73XC117,NY-TETERBORO 2,84,504,40.657406,-74.227897,Lucent,3,290,Active,,,,,,,,,,,,,,,
219,NY54XC126,NY-TETERBORO 2,84,504,40.659372,-74.199955,Lucent,1,10,Active,,,,,,,,,,,,,,,
219,NY54XC126,NY-TETERBORO 2,84,504,40.659372,-74.199955,Lucent,2,130,Active,,,,,,,,,,,,,,,
219,NY54XC126,NY-TETERBORO 2,84,504,40.659372,-74.199955,Lucent,3,220,Active,,,,,,,,,,,,,,,
221,NY62XC327,NY-TETERBORO 2,84,504,40.639583,-74.2105,Lucent,1,40,Active,,,,,,,,,,,,,,,
221,NY62XC327,NY-TETERBORO 2,84,504,40.639583,-74.2105,Lucent,2,195,Active,,,,,,,,,,,,,,,
